index,split,image_name,image_path,mask_path
480,train,105.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\105.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\105.png
481,train,599.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\599.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\599.png
482,train,306.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\306.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\306.png
483,train,166.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\166.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\166.png
484,train,289.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\289.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\289.png
485,train,494.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\494.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\494.png
486,train,443.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\443.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\443.png
487,train,189.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\189.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\189.png
488,train,143.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\143.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\143.png
489,train,27.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\27.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\27.png
0,test,329.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\329.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\329.png
1,test,515.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\515.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\515.png
2,test,221.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\221.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\221.png
3,test,399.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\399.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\399.png
4,test,128.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\128.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\128.png
5,test,590.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\590.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\590.png
6,test,87.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\87.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\87.png
7,test,93.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\93.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\93.png
8,test,488.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\488.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\488.png
9,test,295.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\295.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\295.png
10,test,545.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\545.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\545.png
11,test,183.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\183.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\183.png
12,test,544.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\544.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\544.png
13,test,610.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\610.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\610.png
14,test,307.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\307.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\307.png
15,test,68.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\68.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\68.png
16,test,336.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\336.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\336.png
17,test,542.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\542.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\542.png
18,test,460.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\460.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\460.png
19,test,429.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\429.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\429.png
20,test,416.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\416.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\416.png
21,test,502.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\502.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\502.png
22,test,82.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\82.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\82.png
23,test,65.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\65.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\65.png
24,test,391.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\391.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\391.png
25,test,367.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\367.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\367.png
26,test,13.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\13.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\13.png
27,test,5.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\5.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\5.png
28,test,558.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\558.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\558.png
29,test,529.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\529.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\529.png
30,test,547.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\547.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\547.png
31,test,339.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\339.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\339.png
32,test,283.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\283.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\283.png
33,test,430.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\430.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\430.png
34,test,550.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\550.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\550.png
35,test,521.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\521.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\521.png
36,test,237.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\237.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\237.png
37,test,129.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\129.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\129.png
38,test,107.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\107.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\107.png
39,test,347.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\347.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\347.png
40,test,370.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\370.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\370.png
41,test,286.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\286.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\286.png
42,test,499.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\499.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\499.png
43,test,601.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\601.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\601.png
44,test,6.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\6.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\6.png
45,test,561.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\561.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\561.png
46,test,383.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\383.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\383.png
47,test,47.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\47.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\47.png
48,test,91.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\91.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\91.png
49,test,531.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\531.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\531.png
50,test,52.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\52.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\52.png
51,test,210.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\210.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\210.png
52,test,31.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\31.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\31.png
53,test,543.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\543.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\543.png
54,test,23.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\23.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\23.png
55,test,532.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\532.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\532.png
56,test,495.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\495.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\495.png
57,test,95.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\95.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\95.png
58,test,581.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\581.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\581.png
59,test,144.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\144.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\144.png
60,test,218.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\218.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\218.png
0,val,305.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\305.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\305.png
1,val,62.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\62.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\62.png
2,val,577.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\577.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\577.png
3,val,72.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\72.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\72.png
4,val,540.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\540.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\540.png
5,val,92.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\92.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\92.png
6,val,337.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\337.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\337.png
7,val,583.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\583.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\583.png
8,val,466.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\466.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\466.png
9,val,8.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\8.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\8.png
10,val,566.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\566.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\566.png
11,val,491.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\491.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\491.png
12,val,206.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\206.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\206.png
13,val,559.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\559.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\559.png
14,val,467.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\467.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\467.png
15,val,182.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\182.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\182.png
16,val,489.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\489.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\489.png
17,val,524.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\524.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\524.png
18,val,434.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\434.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\434.png
19,val,439.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\439.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\439.png
20,val,121.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\121.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\121.png
21,val,384.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\384.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\384.png
22,val,229.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\229.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\229.png
23,val,520.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\520.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\520.png
24,val,83.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\83.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\83.png
25,val,369.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\369.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\369.png
26,val,595.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\595.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\595.png
27,val,612.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\612.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\612.png
28,val,181.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\181.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\181.png
29,val,412.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\412.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\412.png
30,val,17.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\17.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\17.png
31,val,572.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\572.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\572.png
32,val,446.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\446.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\446.png
33,val,428.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\428.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\428.png
34,val,42.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\42.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\42.png
35,val,330.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\330.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\330.png
36,val,465.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\465.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\465.png
37,val,293.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\293.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\293.png
38,val,389.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\389.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\389.png
39,val,9.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\9.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\9.png
40,val,109.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\109.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\109.png
41,val,513.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\513.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\513.png
42,val,19.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\19.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\19.png
43,val,364.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\364.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\364.png
44,val,200.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\200.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\200.png
45,val,173.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\173.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\173.png
46,val,100.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\100.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\100.png
47,val,32.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\32.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\32.png
48,val,505.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\505.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\505.png
49,val,89.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\89.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\89.png
50,val,551.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\551.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\551.png
51,val,603.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\603.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\603.png
52,val,76.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\76.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\76.png
53,val,487.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\487.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\487.png
54,val,611.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\611.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\611.png
55,val,304.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\304.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\304.png
56,val,194.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\194.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\194.png
57,val,571.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\571.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\571.png
58,val,562.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\562.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\562.png
59,val,394.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\394.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\394.png
60,val,208.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\images\208.png,E:\pyproject\valueproject\poly_seg\datasets\cvc-clinicdb\masks\208.png
